apt_rent,apt_footage,rooms,distance_wh,distance_cap,building_units_available,adj_open,adj_large,adj_private,adj_great,adj_new,adj_beautiful,adj_high,adj_natural,adj_historic,adj_newly,adj_short,adj_ready,adj_furnished,adj_convenient,adj_windows
1550,420,1,2670,4317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,2670,4317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,2670,4317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,3368,2,4654,2993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,600,2,5666,5263,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2129,600,4,7912,5655,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,4618,2923,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,3232,3,4618,2923,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4400,1158,3,3473,5937,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1800,700,2,4715,7204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,1632,2508,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6650,1392,4,1632,2508,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4900,680,2,1669,3200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,1669,3200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2872,1714,4,1669,3200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4800,1478,4,2735,5229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300,1042,3,6104,8438,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2100,413,1,1453,3945,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1651,719,2,1453,3945,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4500,1042,3,2862,627,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1350,680,2,7520,5145,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6200,1392,4,3886,1392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300,700,2,2227,4723,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3686,2121,5,4356,6779,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5100,2222,6,4356,6779,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,1519,3240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4400,1042,3,1519,3240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5500,1042,3,2241,4738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2650,540,2,1126,3362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,3768,1274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7762,1392,4,3768,1274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,3750,1254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8720,1392,4,3750,1254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,480,1,3245,2136,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1651,719,2,3245,2136,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3800,1192,3,3245,2136,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1651,719,2,937,1600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,1420,3,937,1600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4654,3137,6,937,1600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,1684,4177,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4250,974,3,1684,4177,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4300,1392,4,6209,8699,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3686,2121,5,6209,8699,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6500,2222,6,7338,9796,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900,680,2,5248,7630,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6500,1392,4,4362,6845,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6500,2222,6,4498,6954,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5700,1392,4,4321,6810,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12169,1392,4,3768,1274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,480,1,811,2144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,811,2144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3150,888,3,811,2144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,1347,3820,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6200,1397,3,1347,3820,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4500,1087,3,1824,4320,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4600,2180,4,8545,9280,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,983,2158,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3200,1158,3,983,2158,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2500,1689,5,8356,5867,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,1392,4,5575,3245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,459,1,3619,4522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,459,1,1730,3980,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4000,1392,4,7239,5795,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6500,459,1,5497,3281,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,680,2,4940,2766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,1042,3,2244,4728,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1400,680,2,5677,5445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,600,2,1562,4033,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,1562,4033,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2650,1042,3,4009,2039,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2200,1042,3,4864,2909,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,1392,4,9142,6943,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4925,1689,5,10184,11372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,1042,3,7998,6567,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4654,3137,6,7998,6567,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400,779,2,1125,2199,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,1125,2199,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3686,2121,5,1125,2199,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2400,1042,3,3628,3686,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3500,898,3,8210,10291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2200,606,2,1111,1386,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,480,1,2953,4665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,677,2,2953,4665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690,680,2,3799,5063,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2800,680,2,3567,5641,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,3567,5641,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,2580,5071,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3500,988,3,2580,5071,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1311,480,1,1637,4127,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2250,680,2,1637,4127,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1311,480,1,5597,7966,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3950,1288,2,5597,7966,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2320,1106,3,5597,7966,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1311,480,1,2395,1882,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3500,1392,4,2395,1882,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3650,1036,2,1794,4284,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2320,1106,3,1794,4284,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
10000,2222,6,7488,9835,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2750,1042,3,4821,5600,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1651,719,2,3485,5565,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
3400,1093,3,3485,5565,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
1651,719,2,1772,4266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2975,1323,3,1772,4266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,680,2,3743,4656,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3300,680,2,1518,4010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,1518,4010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,480,1,1424,3899,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2450,562,2,1424,3899,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2500,1042,3,3017,1753,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2150,680,2,1637,4127,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1651,719,2,1928,4098,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3100,1042,3,1928,4098,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2200,650,3,3923,5276,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1
4950,1392,4,4378,6612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,480,1,1973,1961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,680,2,1973,1961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2872,1714,4,1973,1961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2700,1392,4,7047,6931,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,459,1,1156,3650,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7500,1689,5,4852,7346,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,1042,3,6193,3904,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1725,680,2,3958,4915,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1062,459,1,1969,3259,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2500,680,2,2941,735,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1311,480,1,1325,3686,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1900,665,2,1325,3686,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2320,1106,3,1325,3686,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3500,950,3,2585,5072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400,459,1,2311,1853,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2320,1106,3,2311,1853,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2872,1714,4,2311,1853,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3875,1392,4,3565,4466,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
3500,1392,4,7134,5745,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1800,1042,3,4492,2784,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1900,915,2,5580,7968,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2320,1106,3,5580,7968,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2872,1714,4,5580,7968,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2100,550,2,1346,3436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,1346,3436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,2291,4784,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6750,1281,3,2291,4784,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400,1689,5,7793,8739,1,0,0,0,0,3,1,0,0,0,1,0,0,0,0,1
1651,719,2,3031,4434,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,3031,4434,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4350,1392,4,3031,4434,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2800,1042,3,2299,4266,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4100,328,1,1444,3673,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1295,459,1,7942,8657,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
1651,719,2,7942,8657,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
4100,459,1,1447,3671,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1651,719,2,1447,3671,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3600,1042,3,2808,5299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,859,3,1334,2692,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,859,3,1334,2692,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1695,487,1,2338,4558,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,2338,4558,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,2338,4558,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,3111,3,2150,4010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2200,685,2,1823,3614,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2995,800,3,4113,5403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3600,1606,4,3590,4473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700,570,2,5731,8228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,750,2,6230,6843,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3100,1300,3,4695,2862,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2700,1100,4,3777,1487,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4250,100,5,2817,5309,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3700,100,3,2099,4592,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2975,792,3,5171,2942,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400,2000,4,2508,2286,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1311,480,1,1458,1598,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2695,667,2,1458,1598,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,1458,1598,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,450,1,1876,3586,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,1876,3586,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3100,800,2,1982,4247,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0
3000,762,2,1239,2205,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,1239,2205,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4200,1042,3,2526,3774,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1651,719,2,6746,7581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500,1170,4,6746,7581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,1689,5,5057,5904,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0
2500,670,2,1604,3960,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,1604,3960,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2995,954,3,2802,2826,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2250,560,2,2931,616,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4900,1689,5,6135,8250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4900,1689,5,6135,8250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,564,2,4977,4303,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1600,564,2,4977,4303,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1841,1392,4,9126,6648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2805,2222,6,9161,6682,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2700,1042,3,4028,5394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2320,1106,3,2492,3961,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5400,1689,5,2492,3961,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5495,3500,6,2403,2942,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1311,480,1,3055,4548,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4200,1044,3,3055,4548,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1651,719,2,2632,4126,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2825,840,3,2632,4126,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5500,1162,3,3600,5696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2995,653,2,1238,3323,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,1238,3323,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2900,1084,3,2028,3404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2350,516,2,1874,3655,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1790,500,1,3012,1960,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8900,6002,9,4965,6345,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2175,680,2,3745,1521,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3750,1830,5,3898,3636,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2500,1800,5,8301,5838,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0
1275,1042,3,6798,4325,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
2872,1714,4,6798,4325,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
1450,625,1,7199,9170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,7199,9170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,7199,9170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2250,1100,3,6680,6753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,1344,4,6801,6907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,1918,4012,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2800,790,3,1918,4012,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2495,1042,3,2942,921,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2872,1714,4,2942,921,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1650,750,2,3937,4011,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2895,736,2,2284,4780,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
3686,2121,5,2284,4780,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1995,600,2,1832,3918,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2320,1106,3,1832,3918,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3200,1100,3,3751,4970,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279,680,2,8780,7509,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,1250,3,5797,8065,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2850,1100,3,1869,2311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1950,800,3,8311,6272,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2900,922,2,1769,4261,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2600,994,2,3091,4853,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,3091,4853,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900,680,2,1393,3498,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2872,1714,4,1393,3498,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4750,2400,5,4201,4974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,480,1,3568,5173,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4995,1689,5,3568,5173,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1625,462,1,2992,1818,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1651,719,2,2992,1818,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2320,1106,3,2992,1818,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1650,980,2,3911,4040,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2872,1714,4,3911,4040,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3686,2121,5,3911,4040,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1290,438,1,8571,9554,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1
3500,1581,3,7582,8434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300,1108,3,1719,3374,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,3890,5023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2895,1017,3,3890,5023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,3232,4666,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2800,800,3,3232,4666,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2299,1800,3,6010,3744,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2650,760,2,1586,3686,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1800,875,3,8686,6308,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1500,680,2,5075,3985,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3500,2600,3,3442,1201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2250,650,2,871,2473,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2300,1392,4,5646,3568,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4800,1526,4,3286,5365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775,385,2,4370,1893,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7500,4694,5,7048,9482,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850,459,1,1478,3672,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1651,719,2,1478,3672,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1695,680,2,4431,2455,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5400,459,1,8130,9910,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5700,3244,5,3360,863,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1345,405,1,3748,4440,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1799,680,2,4949,7018,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1311,480,1,2505,3953,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2190,655,2,2505,3953,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,2505,3953,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,4655,7130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,968,3,4655,7130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,1623,3,2411,2823,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,480,1,4620,6669,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2799,816,3,4620,6669,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
4500,1600,3,3716,1431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,480,1,3254,5396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,3254,5396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2799,1084,3,3254,5396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775,1250,3,6645,4275,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2280,1100,3,6855,4360,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2900,800,3,2810,4855,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5750,2850,5,3790,1688,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
3550,1689,5,4810,5672,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1800,800,3,4749,4287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795,978,3,2646,4108,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6250,1728,4,1685,4166,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3750,1957,5,5127,2687,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
1795,680,2,5525,5101,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1311,480,1,4060,6141,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2695,901,2,4060,6141,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900,625,2,4858,6892,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
2320,1106,3,4858,6892,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
4500,1400,3,1352,3469,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2872,1714,4,1352,3469,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2650,1017,3,3809,2086,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,480,1,3163,2113,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2100,728,2,3163,2113,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4000,1925,4,3017,4165,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1825,667,2,2779,2267,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1695,600,2,5794,8034,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1850,475,1,3646,6079,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,3646,6079,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,3646,6079,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
